id,project,commit,method,source class,target class
3658,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,createClientProvider,org.apache.hadoop.yarn.service.provider.tarball.TarballProviderFactory,org.apache.hadoop.yarn.service.provider.tarball.TarballProviderFactory.Client
3659,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,recover,org.apache.hadoop.yarn.nodelabels.NonAppendableFSNodeLabelStore,org.apache.hadoop.fs.FileSystem
3660,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,addApplicationTimeouts,org.apache.hadoop.yarn.api.protocolrecords.impl.pb.UpdateApplicationTimeoutsResponsePBImpl,org.apache.hadoop.yarn.api.records.impl.pb.ProtoUtils
3661,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,createCounter,org.apache.hadoop.fs.azurebfs.AbfsCountersImpl,org.apache.hadoop.metrics2.lib.MetricsRegistry
3662,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,setJHSWebappURLWithoutScheme,org.apache.hadoop.mapreduce.v2.util.MRWebAppUtil,org.apache.hadoop.conf.Configuration
3663,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,signalContainer,org.apache.hadoop.yarn.server.nodemanager.LinuxContainerExecutor,org.apache.hadoop.yarn.server.nodemanager.executor.ContainerSignalContext
3664,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,computeDiff,org.apache.hadoop.hdfs.server.namenode.snapshot.DirectorySnapshottableFeature,org.apache.hadoop.hdfs.DFSUtilClient
3665,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,saveSecretManagerSection,org.apache.hadoop.hdfs.server.namenode.FSImageFormatProtobuf.Saver,org.apache.hadoop.hdfs.server.namenode.FSNamesystem
3666,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getMatchingRequests,org.apache.hadoop.yarn.client.api.async.AMRMClientAsync,org.apache.hadoop.yarn.client.api.AMRMClient
3667,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getCodecName,org.apache.hadoop.io.erasurecode.rawcoder.XORRawErasureCoderFactory,org.apache.hadoop.io.erasurecode.ErasureCodeConstants
3668,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,ReencryptionUpdater,org.apache.hadoop.hdfs.server.namenode.ReencryptionUpdater,org.apache.hadoop.conf.Configuration
3669,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,createRetryPolicy,org.apache.hadoop.yarn.client.ServerProxy,org.apache.hadoop.conf.Configuration
3670,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,loadTokensFromBucket,org.apache.hadoop.mapreduce.v2.hs.HistoryServerFileSystemStateStoreService,org.apache.hadoop.fs.FileStatus
3671,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,ShortCircuitReplica,org.apache.hadoop.hdfs.shortcircuit.ShortCircuitReplica,org.apache.hadoop.hdfs.server.datanode.BlockMetadataHeader
3672,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getJvmMetrics,org.apache.hadoop.hdfs.server.federation.router.RouterMetricsService,org.apache.hadoop.hdfs.server.federation.router.RouterMetrics
3673,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getReadExceptions,org.apache.hadoop.fs.s3a.S3AInstrumentation.InputStreamStatistics,org.apache.hadoop.fs.s3a.statistics.impl.AbstractS3AStatisticsSource
3674,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,doGet,org.apache.hadoop.hdfs.server.federation.router.RouterFsckServlet,org.apache.hadoop.security.UserGroupInformation
3675,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,PermissionParam,org.apache.hadoop.hdfs.web.resources.PermissionParam,org.apache.hadoop.fs.permission.FsPermission
3676,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,setRelatedEntities,org.apache.hadoop.yarn.api.records.timeline.TimelineEntity,org.apache.hadoop.yarn.util.TimelineServiceHelper
3677,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,shouldDoLogAggregation,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation.FailedOrKilledContainerLogAggregationPolicy,org.apache.hadoop.yarn.server.api.ContainerLogContext
3678,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,readFields,org.apache.hadoop.mapred.gridmix.LoadSplit,org.apache.hadoop.io.WritableUtils
3679,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,run,org.apache.hadoop.hdfs.server.federation.router.MountTableRefresherThread,org.apache.hadoop.security.UserGroupInformation
3680,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,setApplicationAttemptId,org.apache.hadoop.yarn.api.records.impl.pb.ContainerIdPBImpl,org.apache.hadoop.util.Preconditions
3681,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,RMHAServiceTarget,org.apache.hadoop.yarn.client.RMHAServiceTarget,org.apache.hadoop.yarn.conf.HAUtil
3682,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,newInstance,org.apache.hadoop.yarn.api.protocolrecords.GetClusterNodeAttributesRequest,org.apache.hadoop.yarn.util.Records
3683,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,loadStringTable,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
3684,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,exceptionCaught,org.apache.hadoop.hdfs.server.datanode.web.webhdfs.HdfsWriter,org.apache.hadoop.hdfs.server.datanode.web.webhdfs.ExceptionHandler
3685,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,logAuditEvent,org.apache.hadoop.hdfs.server.namenode.top.TopAuditLogger,org.apache.hadoop.fs.FileStatus
3686,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getProgress,org.apache.hadoop.mapreduce.lib.input.SequenceFileAsBinaryInputFormat.SequenceFileAsBinaryRecordReader,org.apache.hadoop.io.SequenceFile.Reader
3687,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getWebServerPort,org.apache.hadoop.yarn.server.timelineservice.reader.TimelineReaderServer,org.apache.hadoop.http.HttpServer2
3688,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,finalDestination,org.apache.hadoop.fs.s3a.commit.MagicCommitIntegration,org.apache.hadoop.fs.s3a.commit.MagicCommitPaths
3689,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,start,org.apache.hadoop.hdfs.server.aliasmap.InMemoryLevelDBAliasMapServer,org.apache.hadoop.conf.Configuration
3690,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,copyBlock,org.apache.hadoop.hdfs.protocol.datatransfer.Sender,org.apache.hadoop.hdfs.protocol.datatransfer.DataTransferProtoUtil
3691,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,trackDuration,org.apache.hadoop.fs.statistics.impl.StubDurationTrackerFactory,org.apache.hadoop.fs.statistics.impl.StubDurationTracker
3692,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,map,org.apache.hadoop.mapred.lib.DelegatingMapper,org.apache.hadoop.util.ReflectionUtils
3693,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getRegistryKey,org.apache.hadoop.yarn.server.federation.utils.FederationRegistryClient,org.apache.hadoop.yarn.api.records.ApplicationId
3694,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,createTable,org.apache.hadoop.yarn.server.timelineservice.storage.flow.FlowRunTableRW,org.apache.hadoop.fs.Path
3695,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,reduce,org.apache.hadoop.tools.dynamometer.workloadgenerator.audit.AuditReplayReducer,org.apache.hadoop.tools.dynamometer.workloadgenerator.audit.CountTimeWritable
3696,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,UserEntity,org.apache.hadoop.yarn.api.records.timelineservice.UserEntity,org.apache.hadoop.yarn.api.records.timelineservice.TimelineEntity
3697,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,newInstance,org.apache.hadoop.yarn.api.protocolrecords.GetApplicationAttemptReportRequest,org.apache.hadoop.yarn.util.Records
3698,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,next,org.apache.hadoop.hdfs.util.CyclicIteration.CyclicIterator,org.apache.hadoop.hdfs.util.CyclicIteration
3699,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getEditLogManifestFromJournal,org.apache.hadoop.hdfs.qjournal.protocolPB.InterQJournalProtocolTranslatorPB,org.apache.hadoop.ipc.ProtobufHelper
3700,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,buildAmazonS3Client,org.apache.hadoop.fs.s3a.InconsistentS3ClientFactory,org.apache.hadoop.fs.s3a.DefaultS3ClientFactory
3701,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,toTimelineEvent,org.apache.hadoop.mapreduce.jobhistory.AMStartedEvent,org.apache.hadoop.util.StringUtils
3702,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,count,org.apache.hadoop.hdfs.server.namenode.visitor.INodeCountVisitor,org.apache.hadoop.hdfs.server.namenode.INode
3703,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,compare,org.apache.hadoop.io.DoubleWritable.Comparator,org.apache.hadoop.io.WritableComparator
3704,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getPos,org.apache.hadoop.mapred.lib.db.DBInputFormat.DBRecordReaderWrapper,org.apache.hadoop.mapreduce.lib.db.DBRecordReader
3705,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,run,org.apache.hadoop.examples.Grep,org.apache.hadoop.conf.Configured
3706,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getServices,org.apache.hadoop.yarn.server.timeline.security.authorize.TimelinePolicyProvider,org.apache.hadoop.yarn.conf.YarnConfiguration
3707,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getXAttr,org.apache.hadoop.hdfs.server.namenode.XAttrFeature,org.apache.hadoop.hdfs.XAttrHelper
3708,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,transformAclEntriesForGetRequest,org.apache.hadoop.fs.azurebfs.oauth2.IdentityTransformer,org.apache.hadoop.fs.permission.AclEntry
3709,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,newInstance,org.apache.hadoop.yarn.server.federation.store.records.GetSubClusterPolicyConfigurationResponse,org.apache.hadoop.yarn.util.Records
3710,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,removeApplicationCollector,org.apache.hadoop.yarn.server.timelineservice.collector.PerNodeTimelineCollectorsAuxService,org.apache.hadoop.yarn.api.records.ApplicationAttemptId
3711,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,KeyUpdateCommand,org.apache.hadoop.hdfs.server.protocol.KeyUpdateCommand,org.apache.hadoop.hdfs.server.protocol.DatanodeProtocol
3712,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,validateAndGetAutoCreatedQueueMapping,org.apache.hadoop.yarn.server.resourcemanager.placement.QueuePlacementRuleUtils,org.apache.hadoop.yarn.server.resourcemanager.placement.QueueMapping
3713,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getAvailableSchedulingMonitor,org.apache.hadoop.yarn.server.resourcemanager.monitor.SchedulingMonitorManager,org.apache.hadoop.yarn.server.resourcemanager.monitor.SchedulingMonitor
3714,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,StringParam,org.apache.hadoop.hdfs.web.resources.StringParam,org.apache.hadoop.hdfs.web.resources.StringParam.Domain
3715,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,doTransition,org.apache.hadoop.yarn.state.StateMachineFactory.InternalStateMachine,org.apache.hadoop.yarn.state.StateMachineFactory
3716,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,bind,org.apache.hadoop.service.launcher.IrqHandler,org.apache.hadoop.util.Preconditions
3717,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,putMetrics,org.apache.hadoop.metrics2.sink.KafkaSink,org.apache.hadoop.metrics2.AbstractMetric
3718,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,disableNameservice,org.apache.hadoop.hdfs.server.federation.store.impl.DisabledNameserviceStoreImpl,org.apache.hadoop.hdfs.server.federation.store.RecordStore
3719,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getMachinesInRack,org.apache.hadoop.tools.rumen.RackNode,org.apache.hadoop.tools.rumen.Node
3720,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,rollNewVersion,org.apache.hadoop.crypto.key.kms.server.EagerKeyGeneratorKeyProviderCryptoExtension,org.apache.hadoop.crypto.key.KeyProviderExtension
3721,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.util.AuthToken
3722,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,createGpuDockerCommandPlugin,org.apache.hadoop.yarn.server.nodemanager.containermanager.resourceplugin.gpu.GpuDockerCommandPluginFactory,org.apache.hadoop.yarn.conf.YarnConfiguration
3723,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,disconnect,org.apache.hadoop.fs.sftp.SFTPConnectionPool,org.apache.hadoop.util.StringUtils
3724,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,kick,org.apache.hadoop.net.unix.DomainSocketWatcher,org.apache.hadoop.net.unix.DomainSocket.DomainOutputStream
3725,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,IdentityHashStore,org.apache.hadoop.util.IdentityHashStore,org.apache.hadoop.util.Preconditions
3726,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,build,org.apache.hadoop.metrics2.lib.MetricsSourceBuilder,org.apache.hadoop.metrics2.lib.MetricsRegistry
3727,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,readFields,org.apache.hadoop.mapreduce.lib.input.FileSplit,org.apache.hadoop.io.Text
3728,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,initDefaultNameService,org.apache.hadoop.hdfs.server.federation.resolver.MountTableResolver,org.apache.hadoop.conf.Configuration
3729,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,serviceInit,org.apache.hadoop.yarn.server.resourcemanager.scheduler.placement.MultiNodeSortingManager,org.apache.hadoop.yarn.conf.YarnConfiguration
3730,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,normalize,org.apache.hadoop.yarn.server.resourcemanager.scheduler.UsageByLabel,org.apache.hadoop.yarn.util.resource.Resources
3731,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,AWSClientIOException,org.apache.hadoop.fs.s3a.AWSClientIOException,org.apache.hadoop.util.Preconditions
3732,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,requestNextBatch,org.apache.hadoop.fs.s3a.MultipartUtils.ListingIterator,org.apache.hadoop.fs.s3a.Invoker
3733,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,allowS3Operations,org.apache.hadoop.fs.s3a.auth.RolePolicies,org.apache.hadoop.util.Lists
3734,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getSplits,org.apache.hadoop.mapred.pipes.PipesNonJavaInputFormat,org.apache.hadoop.util.ReflectionUtils
3735,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,shouldDoLogAggregation,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation.SampleContainerLogAggregationPolicy,org.apache.hadoop.yarn.api.records.ContainerId
3736,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,PathCommitException,org.apache.hadoop.fs.s3a.commit.PathCommitException,org.apache.hadoop.fs.Path
3737,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,WeightedRoundRobinMultiplexer,org.apache.hadoop.ipc.WeightedRoundRobinMultiplexer,org.apache.hadoop.conf.Configuration
3738,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,RollingWindowManager,org.apache.hadoop.hdfs.server.namenode.top.window.RollingWindowManager,org.apache.hadoop.conf.Configuration
3739,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getNodes,org.apache.hadoop.hdfs.server.diskbalancer.connectors.JsonNodeConnector,org.apache.hadoop.util.Preconditions
3740,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,doneReading,org.apache.hadoop.fs.azurebfs.services.ReadBufferManager,org.apache.hadoop.fs.azurebfs.services.ReadBuffer
3741,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getBlockLocalPathInfo,org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolServerSideTranslatorPB,org.apache.hadoop.hdfs.protocol.BlockLocalPathInfo
3742,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,writeBuffer,org.apache.hadoop.record.BinaryRecordOutput,org.apache.hadoop.record.Utils
3743,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,hashCode,org.apache.hadoop.yarn.api.records.UpdateContainerError,org.apache.hadoop.yarn.api.records.UpdateContainerRequest
3744,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,sleepAtLeastIgnoreInterrupts,org.apache.hadoop.util.ThreadUtil,org.apache.hadoop.util.Time
3745,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,unpublishVolume,org.apache.hadoop.yarn.server.nodemanager.containermanager.volume.csi.ContainerVolumePublisher,org.apache.hadoop.yarn.server.volume.csi.VolumeMetaData
3746,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,available,org.apache.hadoop.fs.obs.OBSDataBlocks.ByteBufferBlock.ByteBufferInputStream,org.apache.hadoop.fs.FSExceptionMessages
3747,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,allowHostPidNamespace,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.runtime.OCIContainerRuntime,org.apache.hadoop.yarn.api.records.ContainerLaunchContext
3748,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getLoadAtTime,org.apache.hadoop.yarn.server.resourcemanager.reservation.planning.StageAllocatorLowCostAligned,org.apache.hadoop.yarn.server.resourcemanager.reservation.RLESparseResourceAllocation
3749,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,genCauchyMatrix,org.apache.hadoop.io.erasurecode.rawcoder.util.RSUtil,org.apache.hadoop.io.erasurecode.rawcoder.util.GF256
3750,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getRecord,org.apache.hadoop.metrics2.impl.MetricsRecordBuilderImpl,org.apache.hadoop.metrics2.MetricsFilter
3751,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getStatus,org.apache.hadoop.fs.viewfs.ViewFileSystemUtil,org.apache.hadoop.fs.viewfs.InodeTree
3752,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,commitFile,org.apache.hadoop.fs.azurebfs.commit.AbfsManifestStoreOperations,org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestStoreOperations.CommitFileResult
3753,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,User,org.apache.hadoop.security.User,org.apache.hadoop.security.authentication.util.KerberosName
3754,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,main,org.apache.hadoop.hdfs.tools.offlineEditsViewer.OfflineEditsViewer,org.apache.hadoop.util.ToolRunner
3755,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,newInstance,org.apache.hadoop.hdfs.server.federation.store.protocol.RouterHeartbeatRequest,org.apache.hadoop.hdfs.server.federation.store.driver.StateStoreSerializer
3756,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,setInfo,org.apache.hadoop.yarn.api.records.timelineservice.TimelineEvent,org.apache.hadoop.yarn.util.TimelineServiceHelper
3757,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,recordParsedHost,org.apache.hadoop.tools.rumen.TopologyBuilder,org.apache.hadoop.tools.rumen.ParsedHost
3758,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,ApplicationContainerInitEvent,org.apache.hadoop.yarn.server.nodemanager.containermanager.application.ApplicationContainerInitEvent,org.apache.hadoop.yarn.api.records.ContainerId
3759,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,scanNextOp,org.apache.hadoop.hdfs.server.namenode.EditLogInputStream,org.apache.hadoop.hdfs.server.common.HdfsServerConstants
3760,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,hashCode,org.apache.hadoop.yarn.server.resourcemanager.ahs.WritingContainerFinishEvent,org.apache.hadoop.yarn.api.records.ApplicationId
3761,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getParameterForContext,org.apache.hadoop.hdfs.server.federation.router.RemoteParam,org.apache.hadoop.hdfs.server.federation.router.RemoteLocationContext
3762,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,CopyListingFileStatus,org.apache.hadoop.tools.CopyListingFileStatus,org.apache.hadoop.fs.FileStatus
3763,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,close,org.apache.hadoop.streaming.PipeReducer,org.apache.hadoop.streaming.PipeMapRed
3764,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,build,org.apache.hadoop.yarn.server.resourcemanager.webapp.ApplicationsRequestBuilder,org.apache.hadoop.yarn.api.protocolrecords.GetApplicationsRequest
3765,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getLength,org.apache.hadoop.mapreduce.lib.join.CompositeInputSplit,org.apache.hadoop.mapreduce.InputSplit
3766,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,serialize,org.apache.hadoop.nfs.nfs3.response.NFS3Response,org.apache.hadoop.oncrpc.XDR
3767,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,checkSuperUserPermissionWithContext,org.apache.hadoop.hdfs.server.namenode.INodeAttributeProvider.AccessControlEnforcer,org.apache.hadoop.security.UserGroupInformation
3768,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,getParentZnode,org.apache.hadoop.ha.ZKFailoverController,org.apache.hadoop.conf.Configuration
3769,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,scanDatanodeStorage,org.apache.hadoop.hdfs.server.blockmanagement.DatanodeAdminBackoffMonitor,org.apache.hadoop.hdfs.server.blockmanagement.DatanodeDescriptor
3770,apache/hadoop,b35b744670f5a760e6a3d1433bcf4f65a2fcd64b,recover,org.apache.hadoop.yarn.server.resourcemanager.security.ProxyCAManager,org.apache.hadoop.yarn.server.webproxy.ProxyCA
