id,label,project,refactor,methodOrNull,source class,target class,url
4535,1,mockito/mockito,"Move Method	public createMockitoMethodProxy(methodProxy MethodProxy) : MockitoMethodProxy from class org.mockito.internal.MockHandler to public createMockitoMethodProxy(methodProxy MethodProxy) : MockitoMethodProxy from class org.mockito.internal.creation.MethodInterceptorFilter",createMockitoMethodProxy,org.mockito.internal.MockHandler,org.mockito.internal.creation.MethodInterceptorFilter,https://github.com/mockito/mockito/commit/c427a8fc30b63e8666ee45d86fc4e31e50a000d5
17543,2,apache/flink,"Move Method	public testIsRecoverableExceptionForNullCause() : void from class org.apache.flink.connector.kinesis.util.AWSKinesisDataStreamsUtilTest to public testIsRecoverableExceptionForNullCause() : void from class org.apache.flink.streaming.connectors.kinesis.util.AwsV2UtilTest",testIsRecoverableExceptionForNullCause,org.apache.flink.connector.kinesis.util.AWSKinesisDataStreamsUtilTest,org.apache.flink.streaming.connectors.kinesis.util.AwsV2UtilTest,https://github.com/apache/flink/commit/0e908be6e5344f6220a1329580d9e4535cd6ceb6
29453,2,apache/ignite,"Move Method	protected expectedReadsPerPut(isPrimary boolean) : int from class org.gridgain.grid.kernal.processors.cache.distributed.near.GridCachePartitionedMetricsSelfTest to protected expectedReadsPerPut(isPrimary boolean) : int from class org.gridgain.grid.kernal.processors.cache.GridCacheAbstractMetricsSelfTest",expectedReadsPerPut,org.gridgain.grid.kernal.processors.cache.distributed.near.GridCachePartitionedMetricsSelfTest,org.gridgain.grid.kernal.processors.cache.GridCacheAbstractMetricsSelfTest,https://github.com/apache/ignite/commit/fa2447a9f87ba9fc674da6013632367163188ff9
20568,2,keycloak/keycloak,"Move Method	public getAuthenticationLink(user UserModel) : AuthenticationLinkModel from class org.keycloak.models.jpa.RealmAdapter to public getAuthenticationLink() : AuthenticationLinkModel from class org.keycloak.models.jpa.UserAdapter",getAuthenticationLink,org.keycloak.models.jpa.RealmAdapter,org.keycloak.models.jpa.UserAdapter,https://github.com/keycloak/keycloak/commit/2ae2067841e8e77c2b2a94487a91d68827f41854
23328,1,apache/cassandra,"Move Method	public getRepairedDataDigest() : ByteBuffer from class org.apache.cassandra.db.ReadCommand to public getRepairedDataDigest() : ByteBuffer from class org.apache.cassandra.db.ReadExecutionController",getRepairedDataDigest,org.apache.cassandra.db.ReadCommand,org.apache.cassandra.db.ReadExecutionController,https://github.com/apache/cassandra/commit/585bc692918deea2b8c4b1098ee7e7478881f138
21868,2,neo4j/neo4j,"Move Method	public testNodeInsertionSpeed() : void from class org.neo4j.index.impl.lucene.TestLuceneIndex to public testNodeInsertionSpeed() : void from class org.neo4j.index.impl.lucene.TestPerformanceAndSanity",testNodeInsertionSpeed,org.neo4j.index.impl.lucene.TestLuceneIndex,org.neo4j.index.impl.lucene.TestPerformanceAndSanity,https://github.com/neo4j/neo4j/commit/b625950bb4aadc7fa723eeb963eec5ee0f8521ac
4532,0,mockito/mockito,"Move And Rename Method	public of(toInspect Object) : MockingDetails from class org.mockito.MockingDetails to public mockingDetails(toInspect Object) : MockingDetails from class org.mockito.internal.MockitoCore",of,org.mockito.MockingDetails,org.mockito.internal.MockitoCore,https://github.com/mockito/mockito/commit/5950ae4b34ceaefb3e44660ae8f393ff718ab6f9
567,1,elastic/elasticsearch,"Move Method	private getFromSettings(logger ESLogger, settings Settings, defaultValue Translog.Durabilty) : Translog.Durabilty from class org.elasticsearch.index.shard.IndexShard to public getFromSettings(settings Settings, defaultValue Translog.Durabilty) : Translog.Durabilty from class org.elasticsearch.index.IndexSettings",getFromSettings,org.elasticsearch.index.shard.IndexShard,org.elasticsearch.index.IndexSettings,https://github.com/elastic/elasticsearch/commit/c3f901400c0e4fccbbc2d422cbe85d356026bd53
23404,2,apache/cassandra,"Move Method	public testSerialize(f Filter) : Filter from class org.apache.cassandra.utils.FilterTest to public testSerialize(f BloomFilter) : BloomFilter from class org.apache.cassandra.utils.BloomFilterTest",testSerialize,org.apache.cassandra.utils.FilterTest,org.apache.cassandra.utils.BloomFilterTest,https://github.com/apache/cassandra/commit/6cb811b454779ae34df509b09abb69134795a4cf
5044,1,apache/hadoop,"Move Method	package readFile(fs FileSystem, name Path, buflen int) : String from class org.apache.hadoop.fs.TestLocalFileSystem to package readFile(fs FileSystem, name Path, buflen int) : String from class org.apache.hadoop.fs.FileSystemTestHelper",readFile,org.apache.hadoop.fs.TestLocalFileSystem,org.apache.hadoop.fs.FileSystemTestHelper,https://github.com/apache/hadoop/commit/07c5741c9a5ebec78a0db046e7fefcae2ca4b6af
26313,2,confluentinc/ksql,"Move Method	private makeAdminRequestWithResponse(restApp TestKsqlRestApp, sql String) : List<KsqlEntity> from class io.confluent.ksql.rest.integration.PullQueryRoutingFunctionalTest to public makeAdminRequestWithResponse(restApp TestKsqlRestApp, sql String) : List<KsqlEntity> from class io.confluent.ksql.rest.integration.HighAvailabilityTestUtil",makeAdminRequestWithResponse,io.confluent.ksql.rest.integration.PullQueryRoutingFunctionalTest,io.confluent.ksql.rest.integration.HighAvailabilityTestUtil,https://github.com/confluentinc/ksql/commit/f98f5305509a07136d93073f8e2af20c11142eed
2750,1,oracle/graal,"Move Method	private asChar(value Object, defaultIfNull boolean) : char from class com.oracle.truffle.espresso.jni.JniEnv to public asChar(value Object, defaultIfNull boolean) : char from class com.oracle.truffle.espresso.meta.Meta",asChar,com.oracle.truffle.espresso.jni.JniEnv,com.oracle.truffle.espresso.meta.Meta,https///github.com/oracle/graal/commit/efb26f9cc13e13770c2cf9a66e8fe7bc8a0d1c84
29600,2,iNPUTmice/Conversations,"Move Method	private loadAvatar(item ListItem, imageView ImageView) : void from class eu.siacs.conversations.ui.adapter.ListItemAdapter to public loadAvatar(avatarable AvatarService.Avatarable, imageView ImageView, size int) : void from class eu.siacs.conversations.ui.util.AvatarWorkerTask",loadAvatar,eu.siacs.conversations.ui.adapter.ListItemAdapter,eu.siacs.conversations.ui.util.AvatarWorkerTask,https://github.com/iNPUTmice/Conversations/commit/7f170276a96d527ab540ddcc3f0221b3aa4f0ee7
11483,1,opensearch-project/OpenSearch,"Move Method	public shardIdentifierFromRouting(shardRouting ShardRouting) : String from class org.elasticsearch.cluster.InternalClusterInfoService to package shardIdentifierFromRouting(shardRouting ShardRouting) : String from class org.elasticsearch.cluster.ClusterInfo",shardIdentifierFromRouting,org.elasticsearch.cluster.InternalClusterInfoService,org.elasticsearch.cluster.ClusterInfo,https://github.com/opensearch-project/OpenSearch/commit/f9a45fd605f22b43ca1445d3046c1990ea25a7b8
28084,2,apache/groovy,"Move Method	public toMonthDay(self Date) : MonthDay from class org.codehaus.groovy.runtime.DateGroovyMethods to public toMonthDay(self Date) : MonthDay from class org.apache.groovy.datetime.extensions.DateTimeExtensions",toMonthDay,org.codehaus.groovy.runtime.DateGroovyMethods,org.apache.groovy.datetime.extensions.DateTimeExtensions,https://github.com/apache/groovy/commit/6d32a16c4c9412366d77f40b6eeb8b77bfccba6f
9999,1,robolectric/robolectric,"Move Method	private hasMatchingPermission(permission1 String, permission2 String) : boolean from class org.robolectric.shadows.ShadowApplication to private hasMatchingPermission(permission1 String, permission2 String) : boolean from class org.robolectric.shadows.ShadowInstrumentation",hasMatchingPermission,org.robolectric.shadows.ShadowApplication,org.robolectric.shadows.ShadowInstrumentation,https://github.com/robolectric/robolectric/commit/aa34d1cc61f6259ecfa404a3fd0ba2f42536ebbb
22028,2,quarkusio/quarkus,"Move Method	public initConfig() : void from class io.quarkus.runtime.configuration.UUIDPropertyTest to public initConfig() : void from class io.quarkus.restclient.config.RestClientConfigTest",initConfig,io.quarkus.runtime.configuration.UUIDPropertyTest,io.quarkus.restclient.config.RestClientConfigTest,https://github.com/quarkusio/quarkus/commit/cfe36c1e1189017a22e23161dd9060916cf43c15
11342,1,opensearch-project/OpenSearch,"Move And Rename Method	private checkSpecialPermission() : void from class org.elasticsearch.cloud.aws.util.SocketAccess to public check() : void from class org.elasticsearch.SpecialPermission",checkSpecialPermission,org.elasticsearch.cloud.aws.util.SocketAccess,org.elasticsearch.SpecialPermission,https://github.com/opensearch-project/OpenSearch/commit/a4ac29c00588e8597502fc17f4caa6af88346fa8
3337,1,apache/shardingsphere,"Move Method	private disableDataSources(schemaName String, rule StatusContainedRule) : void from class org.apache.shardingsphere.mode.manager.cluster.ClusterContextManagerBuilder to private disableDataSources(schemaName String, rule StatusContainedRule) : void from class org.apache.shardingsphere.mode.manager.cluster.coordinator.ClusterContextManagerCoordinator",disableDataSources,org.apache.shardingsphere.mode.manager.cluster.ClusterContextManagerBuilder,org.apache.shardingsphere.mode.manager.cluster.coordinator.ClusterContextManagerCoordinator,https://github.com/apache/shardingsphere/commit/facc253010b3acc9fa558c56d7acbfbd8e07098a
8510,1,google/closure-compiler,"Move And Rename Method	private isConstantSymbol(info JSDocInfo, node Node) : boolean from class com.google.javascript.jscomp.TypedScopeCreator.AbstractScopeBuilder to package isConstantDeclaration(convention CodingConvention, info JSDocInfo, node Node) : boolean from class com.google.javascript.jscomp.NodeUtil",isConstantSymbol,com.google.javascript.jscomp.TypedScopeCreator.AbstractScopeBuilder,com.google.javascript.jscomp.NodeUtil,https://github.com/google/closure-compiler/commit/df2b702556f8cbfb25d20c5a2e1e0b37eebd91a8
15931,0,spring-projects/spring-framework,"Move And Rename Method	private serializeValue(serialization SerializationDelegate, storeValue Object) : Object from class org.springframework.cache.concurrent.ConcurrentMapCache to public serializeToByteArray(object T) : byte[] from class org.springframework.core.serializer.Serializer",serializeValue,org.springframework.cache.concurrent.ConcurrentMapCache,org.springframework.core.serializer.Serializer,https://github.com/spring-projects/spring-framework/commit/e5c079edfc07bdb6e818f7d3c973f110cd50895c
16141,2,google/guava,"Move Method	public toString() : String from class com.google.common.collect.ImmutableMap to public toString() : String from class com.google.common.collect.Maps.ImprovedAbstractMap",toString,com.google.common.collect.ImmutableMap,com.google.common.collect.Maps.ImprovedAbstractMap,https://github.com/google/guava/commit/fea5c4ad7429590a49cce01ce6ff226b6f15dc18
10200,1,LawnchairLauncher/lawnchair,"Move Method	private getSuggestedLabels() : Optional<String[]> from class com.android.launcher3.folder.Folder to private getSuggestedLabels() : Optional<String[]> from class com.android.launcher3.model.data.FolderInfo",getSuggestedLabels,com.android.launcher3.folder.Folder,com.android.launcher3.model.data.FolderInfo,https://github.com/LawnchairLauncher/lawnchair/commit/6524cc72376ee4907ced2ca4fee757e85c1c8933
9301,1,google/j2objc,"Move Method	public testMethodMetadata() : void from class com.google.devtools.j2objc.gen.ObjectiveCImplementationGeneratorTest to public testMethodMetadata() : void from class com.google.devtools.j2objc.translate.MetadataWriterTest",testMethodMetadata,com.google.devtools.j2objc.gen.ObjectiveCImplementationGeneratorTest,com.google.devtools.j2objc.translate.MetadataWriterTest,https://github.com/google/j2objc/commit/4d6aa112f1fa990fd75b976651219e49201a26f3
23679,2,SonarSource/sonarqube,"Move And Rename Method	public throw_UnauthorizedException_if_not_logged_in() : void from class org.sonar.server.qualitygate.ws.CreateConditionActionTest to public throw_ForbiddenException_if_not_gate_administrator() : void from class org.sonar.server.qualitygate.ws.UpdateConditionActionTest",throw_UnauthorizedException_if_not_logged_in,org.sonar.server.qualitygate.ws.CreateConditionActionTest,org.sonar.server.qualitygate.ws.UpdateConditionActionTest,https://github.com/SonarSource/sonarqube/commit/1c3350a4d10f248c9f83014db8af474e70e9dd6c
23543,2,json-path/JsonPath,"Move Method	public issue_predicate_can_have_and_in_prop() : void from class com.jayway.jsonpath.PredicateTest to public issue_predicate_can_have_and_in_prop() : void from class com.jayway.jsonpath.PathCompilerTest",issue_predicate_can_have_and_in_prop,com.jayway.jsonpath.PredicateTest,com.jayway.jsonpath.PathCompilerTest,https://github.com/json-path/JsonPath/commit/5f8dc8ae0b82e55325fa90b116d93ba48490a9b9
29321,0,apache/ignite,"Move Method	protected createHadoopConfiguration() : HadoopConfiguration from class org.apache.ignite.internal.processors.hadoop.HadoopMapReduceTest to protected createHadoopConfiguration() : HadoopConfiguration from class org.apache.ignite.internal.processors.hadoop.HadoopAbstractMapReduceTest",createHadoopConfiguration,org.apache.ignite.internal.processors.hadoop.HadoopMapReduceTest,org.apache.ignite.internal.processors.hadoop.HadoopAbstractMapReduceTest,https://github.com/apache/ignite/commit/ecc77b0180b3b16303988e1dc187b53e7b96a111
14972,0,querydsl/querydsl,"Move Method	public and(right ExprBoolean) : ExprBoolean from class com.mysema.query.grammar.Types.OperationBoolean to public and(right ExprBoolean) : ExprBoolean from class com.mysema.query.grammar.Types.ExprBoolean",and,com.mysema.query.grammar.Types.OperationBoolean,com.mysema.query.grammar.Types.ExprBoolean,https://github.com/querydsl/querydsl/commit/762d81102c21857c460b3880b9535d123454462d
11255,1,opensearch-project/OpenSearch,"Move Method	public isMoveFromRedToNonRed(previousHealth ClusterIndexHealth, currentHealth ClusterIndexHealth) : boolean from class org.elasticsearch.xpack.security.SecurityLifecycleService to public isMoveFromRedToNonRed(previousState State, currentState State) : boolean from class org.elasticsearch.xpack.security.support.SecurityIndexManager",isMoveFromRedToNonRed,org.elasticsearch.xpack.security.SecurityLifecycleService,org.elasticsearch.xpack.security.support.SecurityIndexManager,https://github.com/opensearch-project/OpenSearch/commit/8d1756cd12e1b1f86250889195778286056847c2
16258,2,PhilJay/MPAndroidChart,"Move Method	public build(results RealmResults<T>) : void from class com.github.mikephil.charting.data.realm.base.RealmLineRadarDataSet to public build(results RealmResults<T>) : void from class com.github.mikephil.charting.data.realm.base.RealmBaseDataSet",build,com.github.mikephil.charting.data.realm.base.RealmLineRadarDataSet,com.github.mikephil.charting.data.realm.base.RealmBaseDataSet,https://github.com/PhilJay/MPAndroidChart/commit/a3e4450c74329306cc8c86a73215944e485dad5e
22967,2,facebook/buck,"Move Method	public getType() : BuildRuleType from class com.facebook.buck.parcelable.GenParcelableRule to public getType() : BuildRuleType from class com.facebook.buck.parcelable.GenParcelable.Builder",getType,com.facebook.buck.parcelable.GenParcelableRule,com.facebook.buck.parcelable.GenParcelable.Builder,https://github.com/facebook/buck/commit/79eb6bae693b4666794fbf80e449c3b08365da0d
28137,1,orientechnologies/orientdb,"Move Method	public getExecutor() : ODistributedExecutor from class com.orientechnologies.orient.server.distributed.impl.ODistributedDatabaseImpl to public getExecutor() : ODistributedExecutor from class com.orientechnologies.orient.server.distributed.impl.metadata.ODistributedContext",getExecutor,com.orientechnologies.orient.server.distributed.impl.ODistributedDatabaseImpl,com.orientechnologies.orient.server.distributed.impl.metadata.ODistributedContext,https://github.com/orientechnologies/orientdb/commit/2ada36edc256d2d7237480661b154ae9f6813a21
